Seconds elapsed,Metres from animatedLocation to lastReceivedLocation
123.432,169.90544408554263
123.449,168.550239597566
123.465,167.19387409528525
123.482,165.83559840415884
123.499,164.47643409162362
123.515,163.1217445108684
123.532,161.75414848302148
123.549,160.40858555528774
123.566,159.0454032235158
123.582,157.69002657663196
123.599,156.33165663587087
123.616,154.96367253075346
123.632,153.61253660528695
123.649,152.22506977222167
123.665,150.9079844343398
123.682,149.54544655069614
123.699,148.17257149767678
123.716,146.83202539185967
123.732,145.4760206750107
123.749,144.12311218753425
123.765,142.76558537463225
123.782,141.40807923799173
123.799,140.04322267909194
123.815,138.69174265617934
123.832,137.33184948498786
123.849,135.974208180681
123.865,134.6167102189509
123.882,133.26197855130397
123.899,131.90868468279854
123.916,130.54469107684204
123.932,129.19479085513728
123.949,127.83432364566767
123.965,126.48244162264304
123.983,125.11688164041098
123.999,123.74622506891389
124.015,122.40977662922995
124.032,121.04809118584713
124.049,119.69617399020854
124.066,118.33020972383838
124.082,116.97522045128865
124.099,115.62547169910283
124.116,114.26093255046811
124.132,112.90811852206306
124.149,111.54705233865882
124.165,110.19755815103791
124.182,108.83103373264828
124.199,107.46911367777624
124.215,106.1245385437051
124.232,104.75542528251601
124.249,103.41120617948634
124.265,102.04930841092946
124.282,101.92828235888297
124.299,101.92828235888297
124.329,101.92828235888297
124.331,101.92828235888297
124.349,101.92828235888297
124.373,101.92828235888297
124.382,101.92828235888297
124.399,101.92828235888297
124.425,101.92828235888297
124.432,101.92828235888297
124.449,101.92828235888297
124.465,101.92828235888297
124.482,101.92828235888297
124.505,101.92828235888297
124.515,101.92828235888297
124.54,101.92828235888297
124.549,101.92828235888297
124.574,101.92828235888297
124.582,101.92828235888297
124.599,101.92828235888297
124.615,101.92828235888297
124.643,101.92828235888297
124.648,101.92828235888297
124.666,101.92828235888297
124.683,101.92828235888297
124.711,101.92828235888297
124.715,101.92828235888297
124.739,101.92828235888297
124.749,101.92828235888297
124.765,101.92828235888297
124.782,101.92828235888297
124.799,101.92828235888297
124.815,101.92828235888297
124.837,101.92828235888297
124.86,101.92828235888297
124.865,101.92828235888297
124.882,101.92828235888297
124.899,101.92828235888297
124.916,101.92828235888297
124.933,101.92828235888297
124.949,101.92828235888297
124.965,231.9496777244802
124.982,231.9496777244802
124.999,231.9496777244802
125.015,231.9496777244802
125.032,231.9496777244802
125.049,231.9496777244802
125.065,231.9496777244802
125.082,231.9496777244802
125.099,231.9496777244802
125.115,231.9496777244802
125.132,231.9496777244802
125.149,231.9496777244802
125.165,231.9496777244802
125.182,231.9496777244802
125.199,231.9496777244802
125.215,231.9496777244802
125.232,231.9496777244802
125.249,231.9496777244802
125.265,231.9496777244802
125.282,231.9496777244802
125.299,231.9496777244802
125.315,231.9496777244802
125.332,231.9496777244802
125.349,231.9496777244802
125.365,231.9496777244802
125.382,231.9496777244802
125.399,231.9496777244802
125.416,231.9496777244802
125.432,231.9496777244802
125.449,231.9496777244802
125.465,231.9496777244802
125.481,231.9496777244802
125.498,231.9496777244802
125.516,231.9496777244802
125.532,231.9496777244802
125.549,231.9496777244802
125.572,231.9496777244802
125.582,231.9496777244802
125.599,231.9496777244802
125.619,231.9496777244802
125.639,231.9496777244802
125.649,231.9496777244802
125.675,231.9496777244802
125.682,231.9496777244802
125.712,231.9496777244802
125.715,231.9496777244802
125.749,231.9496777244802
125.777,231.9496777244802
125.785,231.9496777244802
125.808,231.9496777244802
125.819,231.9496777244802
125.842,231.9496777244802
125.849,231.9496777244802
125.865,231.9496777244802
125.882,231.9496777244802
125.899,231.9496777244802
125.915,231.9496777244802
125.932,231.9496777244802
125.949,231.9496777244802
125.965,231.9496777244802
125.982,231.9496777244802
125.999,231.9496777244802
126.016,231.9496777244802
126.032,231.9496777244802
126.049,231.9496777244802
126.065,231.9496777244802
126.082,231.9496777244802
126.099,231.9496777244802
126.115,231.9496777244802
126.132,231.9496777244802
126.149,231.9496777244802
126.165,231.9496777244802
126.182,231.9496777244802
126.199,231.9496777244802
126.215,231.9496777244802
126.232,231.9496777244802
126.249,231.9496777244802
126.265,231.9496777244802
126.282,231.9496777244802
126.299,231.9496777244802
126.316,231.9496777244802
126.332,231.9496777244802
126.349,231.9496777244802
126.365,231.9496777244802
126.382,231.9496777244802
126.4,231.9496777244802
126.416,231.9496777244802
126.432,231.9496777244802
126.449,231.9496777244802
126.465,231.9496777244802
126.482,231.9496777244802
126.499,231.9496777244802
126.516,231.9496777244802
126.532,231.9496777244802
126.549,231.9496777244802
126.565,231.9496777244802
126.582,231.9496777244802
126.599,231.9496777244802
126.615,231.9496777244802
126.632,231.9496777244802
126.649,231.9496777244802
126.665,231.9496777244802
126.682,231.9496777244802
126.7,231.9496777244802
126.715,231.9496777244802
126.732,231.9496777244802
126.749,231.9496777244802
126.765,231.9496777244802
126.782,231.9496777244802
126.799,231.9496777244802
126.816,231.4664223987136
126.832,230.1485895035704
126.849,228.82917262950662
126.874,226.80900945547123
126.882,226.1846128342111
126.9,224.77480405895096
126.915,223.54097402381993
126.941,221.51809267204288
126.949,220.88714547754665
126.965,219.57553194802293
126.982,218.2473056853708
127.0,216.7793526205195
127.015,215.60885973460466
127.041,213.58314843818013
127.049,212.96420960806392
127.065,211.64252651782348
127.082,210.3208957339754
127.099,208.9983394838323
127.115,207.67776524184734
127.132,206.34713939272223
127.149,205.03554529129747
127.165,203.71251119739154
127.182,202.38976922280324
127.199,201.0589951685625
127.215,199.74012678309438
127.232,198.42306274077998
127.249,197.1053766146907
127.265,195.7849734954448
127.282,194.46314651403605
127.3,193.0487123458079
127.315,191.8212307867302
127.333,190.4669551712992
127.349,189.17914244503493
127.366,187.85098227436245
127.382,186.5332552105334
127.399,185.21422538764674
127.415,183.8910751519561
127.433,182.4823149067779
127.449,181.2501337294806
127.465,179.92165578198987
127.482,178.59866661320007
127.5,177.28138508754665
127.515,175.9601706683915
127.532,174.63962536627446
127.549,173.31292326280106
127.565,172.002449613081
127.582,170.68023377555696
127.599,169.33188558167683
127.615,168.03411508076894
127.632,166.71904129569603
127.649,165.39673568437794
127.666,164.035012258707
127.682,162.74868468923026
127.699,161.43034067595264
127.715,160.113877157756
127.732,158.78715063358305
127.749,157.46954996168938
127.765,156.14229076562248
127.782,154.82950928076752
127.799,153.50840000697812
127.816,152.18230207843115
127.832,150.86378796123773
127.849,149.548869594872
127.865,148.224720989055
127.882,146.90493896391922
127.899,145.58261843161782
127.915,144.26501390381134
127.932,142.94424911365596
127.949,141.61645273465408
127.965,140.29379286199213
127.982,138.9748577153479
127.999,137.62321209704913
128.015,136.33950272515256
128.032,135.01434244609163
128.049,133.68945986031457
128.065,132.37560639190232
128.082,131.0608056561647
128.099,130.1056790255507
128.115,130.1056790255507
128.132,130.1056790255507
128.149,130.1056790255507
128.174,130.1056790255507
128.182,130.1056790255507
128.199,130.1056790255507
128.215,130.1056790255507
128.232,130.1056790255507
128.249,130.1056790255507
128.265,130.1056790255507
128.282,130.1056790255507
128.299,130.1056790255507
128.327,130.1056790255507
128.332,130.1056790255507
128.356,130.1056790255507
128.365,130.1056790255507
128.382,130.1056790255507
128.399,130.1056790255507
128.415,130.1056790255507
128.432,130.1056790255507
128.449,130.1056790255507
128.465,130.1056790255507
128.492,130.1056790255507
128.499,130.1056790255507
128.515,130.1056790255507
128.532,130.1056790255507
128.549,130.1056790255507
128.565,130.1056790255507
128.582,130.1056790255507
128.599,130.1056790255507
128.615,130.1056790255507
128.632,130.1056790255507
128.649,130.1056790255507
128.665,130.1056790255507
128.682,130.1056790255507
128.699,130.1056790255507
128.715,130.1056790255507
128.732,130.1056790255507
128.749,130.1056790255507
128.765,130.1056790255507
128.783,130.1056790255507
128.799,130.1056790255507
128.815,130.1056790255507
128.832,130.1056790255507
128.849,130.1056790255507
128.866,130.1056790255507
128.882,130.1056790255507
128.899,130.1056790255507
128.915,130.1056790255507
128.932,130.1056790255507
128.949,130.1056790255507
128.966,130.1056790255507
128.982,130.1056790255507
128.999,254.453961145831
129.015,254.453961145831
129.032,254.453961145831
129.049,254.453961145831
129.065,254.453961145831
129.082,254.453961145831
129.099,254.453961145831
129.115,254.453961145831
129.132,254.453961145831
129.149,254.453961145831
129.165,254.453961145831
129.182,254.453961145831
129.199,254.453961145831
129.215,254.453961145831
129.232,254.453961145831
129.249,254.453961145831
129.265,254.453961145831
129.282,254.453961145831
129.299,254.453961145831
129.315,254.453961145831
129.332,254.453961145831
129.349,254.453961145831
129.366,254.453961145831
129.382,254.453961145831
129.399,254.453961145831
129.415,254.453961145831
129.432,254.453961145831
129.449,254.453961145831
129.477,254.453961145831
129.482,254.453961145831
129.51,254.453961145831
129.515,254.453961145831
129.545,254.453961145831
129.548,254.453961145831
129.576,254.453961145831
129.584,254.453961145831
129.61,254.453961145831
129.622,254.453961145831
129.644,254.453961145831
129.652,254.453961145831
129.682,254.453961145831
129.699,254.453961145831
129.717,254.453961145831
129.732,254.453961145831
129.749,254.453961145831
129.765,254.453961145831
129.782,254.453961145831
129.799,254.453961145831
129.815,254.453961145831
129.832,254.453961145831
129.849,254.453961145831
129.865,254.453961145831
129.882,254.453961145831
129.899,254.453961145831
129.916,254.453961145831
129.932,254.453961145831
129.949,254.453961145831
129.965,254.453961145831
129.982,254.453961145831
129.999,254.453961145831
130.015,254.453961145831
130.032,254.453961145831
130.049,254.453961145831
130.065,254.453961145831
130.081,254.453961145831
130.099,254.453961145831
130.115,254.453961145831
130.132,254.453961145831
130.149,254.453961145831
130.165,254.453961145831
130.182,254.453961145831
130.199,254.453961145831
130.215,254.453961145831
130.232,254.453961145831
130.249,254.453961145831
130.266,254.453961145831
130.282,254.453961145831
130.299,254.453961145831
130.315,254.453961145831
130.332,254.453961145831
130.349,254.453961145831
130.366,254.453961145831
130.382,254.453961145831
130.399,254.453961145831
130.416,254.453961145831
130.432,254.453961145831
130.449,254.453961145831
130.465,254.453961145831
130.482,254.453961145831
130.499,254.453961145831
130.515,254.453961145831
130.532,254.453961145831
130.549,254.453961145831
130.565,254.453961145831
130.582,254.453961145831
130.599,254.453961145831
130.615,254.453961145831
130.632,254.453961145831
130.649,254.453961145831
130.666,254.453961145831
130.683,254.453961145831
130.699,254.453961145831
130.715,253.3846178454539
130.732,251.73694462936484
130.749,250.1079330513151
130.765,248.4652614794734
130.792,245.82367876908032
130.799,245.15519036391373
130.825,242.56184484796552
130.832,241.89531428666544
130.859,239.2486651980108
130.865,238.60652312919072
130.892,235.98355306360617
130.899,235.3248582102711
130.926,232.6564882164675
130.932,232.03915775315892
130.949,230.3967190645273
130.972,228.06848873026445
130.989,226.39476967408797
130.999,225.47776495247462
131.015,223.82573230314642
131.032,222.16214716824746
131.049,220.55285717468473
131.065,218.90674981120398
131.082,217.27888124910248
131.099,215.638804649595
131.115,214.00011471214032
131.132,212.36085682563487
131.149,210.72234964031682
131.165,209.0832804246385
131.182,207.43148823360949
131.199,205.80507566789518
131.215,204.16817469102605
131.232,202.52933124129305
131.249,200.88732874113856
131.265,199.25253104744678
131.282,197.61291325101797
131.299,195.97555543452614
131.315,194.3385588516493
131.332,192.7025108316163
131.349,190.99998223585604
131.366,189.421638425197
131.382,187.79208397072316
131.399,186.154394676718
131.416,184.50619216312157
131.432,182.8796842634937
131.449,181.23948809151887
131.465,179.6035012574169
131.482,177.96273175825286
131.499,176.27182410568193
131.515,174.7031231433022
131.532,173.05519409103454
131.549,171.43495561433846
131.565,169.7973982008404
131.582,168.15824637318417
131.599,166.5314368958545
131.615,164.89838390286164
131.632,163.2653656095744
131.649,161.62616879490702
131.665,159.9956310615577
131.682,158.3659559955977
131.699,156.73092188609837
131.715,155.09173728947886
131.732,153.45992980705157
131.749,151.83805596485567
131.765,150.2011603131746
131.783,148.48093869221398
131.799,146.94409991718948
131.815,145.3098488759566
131.832,143.6834356941367
131.849,142.05454033965685
131.866,140.36447044308616
131.882,138.7985633002511
131.899,137.17355499502412
131.915,135.5455848129227
131.932,133.9100461580668
131.949,132.26049332944413
131.965,130.66677371281563
131.982,129.04006617038365
131.999,127.41686860685971
132.015,125.78647363661845
132.033,125.25904400413569
132.06,125.25904400413569
132.065,125.25904400413569
132.102,125.25904400413569
132.144,125.25904400413569
132.148,125.25904400413569
132.165,125.25904400413569
132.193,125.25904400413569
132.199,125.25904400413569
132.221,125.25904400413569
132.242,125.25904400413569
132.248,125.25904400413569
132.275,125.25904400413569
132.282,125.25904400413569
132.299,125.25904400413569
132.323,125.25904400413569
132.333,125.25904400413569
132.349,125.25904400413569
132.368,125.25904400413569
132.382,125.25904400413569
132.399,125.25904400413569
132.415,125.25904400413569
132.432,125.25904400413569
132.449,125.25904400413569
132.465,125.25904400413569
132.482,125.25904400413569
132.499,125.25904400413569
132.516,125.25904400413569
132.532,125.25904400413569
132.549,125.25904400413569
132.565,125.25904400413569
132.582,125.25904400413569
132.601,125.25904400413569
132.615,125.25904400413569
132.632,125.25904400413569
132.649,125.25904400413569
132.665,125.25904400413569
132.682,125.25904400413569
132.699,125.25904400413569
132.715,125.25904400413569
132.732,125.25904400413569
132.749,125.25904400413569
132.765,125.25904400413569
132.782,125.25904400413569
132.799,125.25904400413569
132.815,125.25904400413569
132.832,125.25904400413569
132.848,125.25904400413569
132.866,125.25904400413569
132.882,125.25904400413569
132.899,125.25904400413569
132.915,125.25904400413569
132.932,125.25904400413569
132.949,125.25904400413569
132.966,125.25904400413569
132.982,251.60714913632236
132.999,251.60714913632236
133.015,251.60714913632236
133.032,251.60714913632236
133.049,251.60714913632236
133.065,251.60714913632236
133.082,251.60714913632236
133.099,251.60714913632236
133.115,251.60714913632236
133.132,251.60714913632236
133.149,251.60714913632236
133.166,251.60714913632236
133.182,251.60714913632236
133.199,251.60714913632236
133.215,251.60714913632236
133.232,251.60714913632236
133.249,251.60714913632236
133.265,251.60714913632236
133.282,251.60714913632236
133.299,251.60714913632236
133.315,251.60714913632236
133.331,251.60714913632236
133.349,251.60714913632236
133.374,251.60714913632236
133.382,251.60714913632236
133.407,251.60714913632236
133.415,251.60714913632236
133.443,251.60714913632236
133.449,251.60714913632236
133.482,251.60714913632236
133.506,251.60714913632236
133.545,251.60714913632236
133.59,251.60714913632236
133.623,251.60714913632236
133.632,251.60714913632236
133.649,251.60714913632236
133.665,251.60714913632236
133.682,251.60714913632236
133.699,251.60714913632236
133.715,251.60714913632236
133.732,251.60714913632236
133.749,251.60714913632236
133.765,251.60714913632236
133.782,251.60714913632236
133.799,251.60714913632236
133.815,251.60714913632236
133.832,251.60714913632236
133.848,251.60714913632236
133.865,251.60714913632236
133.882,251.60714913632236
133.899,251.60714913632236
133.915,251.60714913632236
133.932,251.60714913632236
133.949,251.60714913632236
133.966,251.60714913632236
133.982,251.60714913632236
133.999,251.60714913632236
134.016,251.60714913632236
134.032,251.60714913632236
134.049,251.60714913632236
134.065,251.60714913632236
134.082,251.60714913632236
134.099,251.60714913632236
134.115,251.60714913632236
134.132,251.60714913632236
134.149,251.60714913632236
134.165,251.60714913632236
134.182,251.60714913632236
134.199,251.60714913632236
134.215,251.60714913632236
134.232,251.60714913632236
134.249,251.60714913632236
134.265,251.60714913632236
134.282,251.60714913632236
134.299,251.60714913632236
134.315,251.60714913632236
134.332,251.60714913632236
134.349,251.60714913632236
134.366,251.60714913632236
134.382,251.60714913632236
134.399,251.60714913632236
134.415,251.60714913632236
134.432,251.60714913632236
134.448,251.60714913632236
134.466,251.60714913632236
134.482,251.60714913632236
134.499,251.60714913632236
134.515,251.60714913632236
134.532,251.60714913632236
134.549,251.60714913632236
134.566,251.60714913632236
134.582,251.60714913632236
134.599,251.60714913632236
134.615,251.60714913632236
134.632,251.60714913632236
134.649,251.60714913632236
134.666,251.36086041957876
134.694,248.70484423677226
134.698,248.25953203025347
134.723,245.9626325251116
134.74,244.35319182508934
134.748,243.54032836353306
134.765,241.9698975830036
134.79,239.6014272085752
134.799,238.82878483770733
134.815,237.2604288303172
134.84,234.93510919783955
134.848,234.120610672954
134.874,231.73885610347185
134.882,230.9814951429635
134.899,229.4022184076101
134.915,227.8443430576348
134.932,226.27457409719653
134.959,223.72630581821244
134.965,223.1365770766156
134.982,221.56027521043796
134.999,219.9854295729706
135.015,218.42648948751722
135.032,216.8482151855672
135.05,215.1960297099181
135.065,213.7267555292239
135.082,212.1606420782685
135.098,210.59501202407688
135.115,209.0220657955294
135.132,207.45778919152994
135.148,205.89555307615117
135.165,204.32018342229873
135.182,202.76202223467712
135.199,201.19277115953503
135.215,199.61959082647414
135.232,198.05116798458243
135.249,196.49545506680508
135.265,194.9149939093584
135.282,193.34914839533582
135.299,191.7892508690077
135.315,190.2332225805622
135.332,188.66130672852725
135.349,187.10414924688934
135.365,185.53989011417593
135.382,183.9695805354901
135.399,182.33692633857757
135.415,180.83718568217742
135.432,179.27726988238692
135.449,177.71866656173958
135.465,176.14890375450474
135.482,174.58712719956173
135.499,173.02916333483134
135.515,171.45540491759346
135.532,169.900066345051
135.549,168.33259228188356
135.566,166.75410428000612
135.582,165.21919829401094
135.599,163.65388736699833
135.615,162.091916082999
135.632,160.53492414116428
135.649,158.96860162178825
135.665,157.4084234056503
135.682,155.85664577536033
135.699,154.2924031493106
135.715,152.73877859033632
135.732,151.17216007243178
135.749,149.61872422571219
135.765,148.0599670071966
135.782,146.49312458980583
135.799,144.94750794347587
135.815,143.37554688988388
135.832,141.8341434373831
135.849,140.2775653702141
135.866,138.70476540360173
135.882,137.1631336732031
135.899,135.5901151999266
135.915,134.05784422190706
135.932,132.503688288845
135.949,130.94443276613984
135.965,129.39715514641674
135.982,127.84731794073022
135.999,127.32950754981306
136.015,127.32950754981306
136.032,127.32950754981306
136.049,127.32950754981306
136.071,127.32950754981306
136.082,127.32950754981306
136.099,127.32950754981306
136.115,127.32950754981306
136.132,127.32950754981306
136.148,127.32950754981306
136.177,127.32950754981306
136.181,127.32950754981306
136.208,127.32950754981306
136.215,127.32950754981306
136.24,127.32950754981306
136.255,127.32950754981306
136.265,127.32950754981306
136.289,127.32950754981306
136.299,127.32950754981306
136.315,127.32950754981306
136.332,127.32950754981306
136.349,127.32950754981306
136.365,127.32950754981306
136.382,127.32950754981306
136.399,127.32950754981306
136.415,127.32950754981306
136.432,127.32950754981306
136.449,127.32950754981306
136.466,127.32950754981306
136.482,127.32950754981306
136.499,127.32950754981306
136.515,127.32950754981306
136.532,127.32950754981306
136.549,127.32950754981306
136.565,127.32950754981306
136.582,127.32950754981306
136.598,127.32950754981306
136.615,127.32950754981306
136.632,127.32950754981306
136.649,127.32950754981306
136.665,127.32950754981306
136.682,127.32950754981306
136.699,127.32950754981306
136.716,127.32950754981306
136.733,127.32950754981306
136.749,127.32950754981306
136.765,127.32950754981306
136.782,127.32950754981306
136.799,127.32950754981306
136.815,127.32950754981306
136.831,127.32950754981306
136.848,127.32950754981306
136.865,127.32950754981306
136.882,127.32950754981306
136.899,127.32950754981306
136.915,127.32950754981306
136.932,127.32950754981306
136.948,127.32950754981306
136.965,127.32950754981306
136.982,127.32950754981306
136.998,127.32950754981306
137.015,256.40558199879933
137.032,256.40558199879933
137.049,256.40558199879933
137.065,256.40558199879933
137.082,256.40558199879933
137.098,256.40558199879933
137.115,256.40558199879933
137.132,256.40558199879933
137.149,256.40558199879933
137.165,256.40558199879933
137.182,256.40558199879933
137.199,256.40558199879933
137.215,256.40558199879933
137.232,256.40558199879933
137.249,256.40558199879933
137.265,256.40558199879933
137.282,256.40558199879933
137.299,256.40558199879933
137.316,256.40558199879933
137.332,256.40558199879933
137.349,256.40558199879933
137.365,256.40558199879933
137.382,256.40558199879933
137.398,256.40558199879933
137.433,256.40558199879933
137.449,256.40558199879933
137.483,256.40558199879933
137.507,256.40558199879933
137.515,256.40558199879933
137.545,256.40558199879933
137.551,256.40558199879933
137.575,256.40558199879933
137.583,256.40558199879933
137.611,256.40558199879933
137.615,256.40558199879933
137.632,256.40558199879933
137.649,256.40558199879933
137.665,256.40558199879933
137.682,256.40558199879933
137.699,256.40558199879933
137.715,256.40558199879933
137.732,256.40558199879933
137.748,256.40558199879933
137.765,256.40558199879933
137.782,256.40558199879933
137.799,256.40558199879933
137.815,256.40558199879933
137.832,256.40558199879933
137.849,256.40558199879933
137.865,256.40558199879933
137.883,256.40558199879933
137.899,256.40558199879933
137.916,256.40558199879933
137.932,256.40558199879933
137.949,256.40558199879933
137.965,256.40558199879933
137.982,256.40558199879933
137.999,256.40558199879933
138.015,256.40558199879933
138.032,256.40558199879933
138.048,256.40558199879933
138.065,256.40558199879933
138.082,256.40558199879933
138.099,256.40558199879933
138.116,256.40558199879933
138.133,256.40558199879933
138.148,256.40558199879933
138.165,256.40558199879933
138.182,256.40558199879933
138.199,256.40558199879933
138.216,256.40558199879933
138.232,256.40558199879933
138.249,256.40558199879933
138.265,256.40558199879933
138.282,256.40558199879933
138.299,256.40558199879933
138.315,256.40558199879933
138.332,256.40558199879933
138.349,256.40558199879933
138.365,256.40558199879933
138.382,256.40558199879933
138.399,256.40558199879933
138.416,256.40558199879933
138.432,256.40558199879933
138.449,256.40558199879933
138.465,256.40558199879933
138.482,256.40558199879933
138.499,256.40558199879933
138.515,256.40558199879933
138.532,256.40558199879933
138.548,256.40558199879933
138.565,256.40558199879933
138.582,256.40558199879933
138.598,256.40558199879933
138.616,256.40558199879933
138.631,256.40558199879933
138.649,256.40558199879933
138.666,254.8114813488308
138.682,253.27567549351008
138.709,250.71395563561973
138.715,250.10633528843627
138.738,247.92292907616053
138.748,246.9379306100475
138.765,245.35441610195969
138.782,243.74904983059324
138.806,241.50149410062235
138.815,240.6032978541001
138.832,239.01527972003163
138.848,237.43968211820606
138.874,234.98712698512645
138.882,234.27248420682596
138.913,231.29462276439688
138.915,231.1447841588614
138.94,228.77335096124872
138.948,227.9355802557384
138.965,226.35356291974605
138.983,224.68535569611097
138.998,223.1859927242947
139.015,221.60029084770073
139.032,220.0266211666313
139.049,218.44125997381008
139.065,216.86185158174231
139.082,215.27035103789092
139.098,213.70180319015498
139.115,212.12294178325482
139.132,210.53641631256392
139.149,208.94947442146378
139.165,207.36322148404415
139.182,205.76862367131355
139.199,204.21304955394012
139.215,202.64397894205294
139.232,201.06256758263322
139.249,199.4799758481491
139.265,197.9039135407652
139.282,196.32223734417224
139.298,194.7471765914549
139.315,193.16339045177517
139.332,191.58134497297132
139.348,190.01163614222702
139.365,188.4214186523603
139.382,186.85534810960002
139.399,185.26847024139445
139.415,183.69985402339535
139.432,182.12077951173094
139.448,180.54439702876243
139.466,178.92090815887065
139.482,177.39014179885754
139.498,175.81520159689669
139.515,174.24040495427428
139.532,172.66350471784017
139.548,171.08968403112078
139.565,169.50751680920317
139.582,167.93106528781988
139.598,166.36221124551028
139.615,164.7775691833572
139.632,163.21271245920687
139.648,161.63921422374753
139.665,160.06207165243836
139.682,158.49277336561696
139.698,156.92039850533638
139.715,155.34102848627978
139.732,153.77580735706312
139.749,152.19517492390668
139.765,150.6187822032778
139.782,149.05531648309557
139.798,147.48949801120597
139.815,145.90747696400922
139.832,144.3410719954474
139.848,142.78042131816105
139.865,141.20848067451013
139.882,139.6433603749427
139.899,138.0734019481054
139.915,136.49525513663448
139.932,134.9324856406094
139.949,133.3650410786544
139.965,131.80146298729358
139.982,130.24313892035687
139.999,130.07876431067322
140.015,130.07876431067322
140.032,130.07876431067322
140.048,130.07876431067322
140.065,130.07876431067322
140.088,130.07876431067322
140.098,130.07876431067322
140.115,130.07876431067322
140.132,130.07876431067322
140.155,130.07876431067322
140.165,130.07876431067322
140.189,130.07876431067322
140.198,130.07876431067322
140.222,130.07876431067322
140.232,130.07876431067322
140.248,130.07876431067322
140.265,130.07876431067322
140.282,130.07876431067322
140.298,130.07876431067322
140.315,130.07876431067322
140.332,130.07876431067322
140.349,130.07876431067322
140.365,130.07876431067322
140.383,130.07876431067322
140.398,130.07876431067322
140.415,130.07876431067322
140.433,130.07876431067322
140.449,130.07876431067322
140.465,130.07876431067322
140.482,130.07876431067322
140.499,130.07876431067322
140.515,130.07876431067322
140.532,130.07876431067322
140.548,130.07876431067322
140.566,130.07876431067322
140.582,130.07876431067322
140.599,130.07876431067322
140.615,130.07876431067322
140.632,130.07876431067322
140.649,130.07876431067322
140.665,130.07876431067322
140.682,130.07876431067322
140.699,130.07876431067322
140.715,130.07876431067322
140.732,130.07876431067322
140.748,130.07876431067322
140.765,130.07876431067322
140.782,130.07876431067322
140.799,130.07876431067322
140.815,130.07876431067322
140.832,130.07876431067322
140.848,130.07876431067322
140.865,130.07876431067322
140.882,130.07876431067322
140.899,130.07876431067322
140.915,130.07876431067322
140.932,130.07876431067322
140.948,130.07876431067322
140.965,130.07876431067322
140.982,260.7774023390413
140.998,260.7774023390413
141.015,260.7774023390413
141.032,260.7774023390413
141.049,260.7774023390413
141.065,260.7774023390413
141.082,260.7774023390413
141.099,260.7774023390413
141.115,260.7774023390413
141.132,260.7774023390413
141.148,260.7774023390413
141.165,260.7774023390413
141.183,260.7774023390413
141.199,260.7774023390413
141.215,260.7774023390413
141.232,260.7774023390413
141.248,260.7774023390413
141.265,260.7774023390413
141.282,260.7774023390413
141.299,260.7774023390413
141.316,260.7774023390413
141.332,260.7774023390413
141.354,260.7774023390413
141.365,260.7774023390413
141.382,260.7774023390413
141.398,260.7774023390413
141.43,260.7774023390413
141.431,260.7774023390413
141.46,260.7774023390413
141.467,260.7774023390413
141.492,260.7774023390413
141.502,260.7774023390413
141.529,260.7774023390413
141.539,260.7774023390413
141.566,260.7774023390413
141.582,260.7774023390413
141.61,260.7774023390413
141.615,260.7774023390413
141.637,260.7774023390413
141.649,260.7774023390413
141.665,260.7774023390413
141.682,260.7774023390413
141.699,260.7774023390413
141.715,260.7774023390413
141.732,260.7774023390413
141.748,260.7774023390413
141.765,260.7774023390413
141.782,260.7774023390413
141.798,260.7774023390413
141.815,260.7774023390413
141.832,260.7774023390413
141.849,260.7774023390413
141.865,260.7774023390413
141.882,260.7774023390413
141.899,260.7774023390413
141.915,260.7774023390413
141.932,260.7774023390413
141.948,260.7774023390413
141.966,260.7774023390413
141.982,260.7774023390413
141.998,260.7774023390413
142.016,260.7774023390413
142.032,260.7774023390413
142.049,260.7774023390413
142.065,260.7774023390413
142.082,260.7774023390413
142.099,260.7774023390413
142.116,260.7774023390413
142.132,260.7774023390413
142.149,260.7774023390413
142.166,260.7774023390413
142.182,260.7774023390413
142.199,260.7774023390413
142.215,260.7774023390413
142.232,260.7774023390413
142.249,260.7774023390413
142.265,260.7774023390413
142.282,260.7774023390413
142.298,260.7774023390413
142.315,260.7774023390413
142.332,260.7774023390413
142.349,260.7774023390413
142.365,260.7774023390413
142.382,260.7774023390413
142.399,260.7774023390413
142.415,260.7774023390413
142.432,260.7774023390413
142.449,260.7774023390413
142.466,260.7774023390413
142.482,260.7774023390413
142.499,260.7774023390413
142.515,260.7774023390413
142.532,260.7774023390413
142.549,260.7774023390413
142.565,260.7774023390413
142.582,260.7774023390413
142.598,260.7774023390413
142.615,260.7774023390413
142.632,260.7774023390413
142.649,260.4364778839982
142.665,258.8147040457357
142.682,257.18813257406356
142.705,254.87093354267438
142.715,253.93534047188277
142.732,252.2989551566443
142.756,249.98842790872223
142.765,249.06000721212936
142.794,246.20335065083938
142.798,245.82275735647988
142.815,244.17330314592732
142.832,242.55292302256657
142.848,240.92773074698633
142.876,238.2638946792989
142.882,237.67343815591622
142.899,236.04549249951663
142.915,234.4259293857732
142.932,232.7981467134505
142.955,230.50200016733606
142.965,229.54720726450046
142.982,227.9118723229171
142.999,226.257078312381
143.015,224.6761838139209
143.032,223.04566312390958
143.048,221.4289322724623
143.065,219.807624568803
143.082,218.18408505553649
143.098,216.5591598607742
143.115,214.93864602159888
143.132,213.3102826668658
143.149,211.68340551811835
143.165,210.05551384175786
143.182,208.4421762818337
